5003065767%781001001%1075003001820%2007-03-19%2007-03-19%Действующее%2010000000%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ГАЗПРОМ ПХГ"
8903019871%890301001%1028900578080%2002-08-30%1999-06-30%Действующее%5950956180%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ГАЗПРОМ ДОБЫЧА НАДЫМ"
7803002209%781401001%1027809170300%2002-07-22%1993-01-22%Действующее%8617049631.05%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "РОССЕТИ ЛЕНЭНЕРГО"
8603089934%860301001%1028600940576%2002-08-19%1999-05-17%Действующее%6315806.05%АКЦИОНЕРНОЕ ОБЩЕСТВО "САМОТЛОРНЕФТЕГАЗ"
8905026850%890501001%1028900706647%2002-11-11%1999-07-12%Действующее%2820761638.23%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ГАЗПРОМ ДОБЫЧА НОЯБРЬСК"
6671163413%668501001%1056604000970%2005-02-28%2005-02-28%Действующее%8743048571.1%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "РОССЕТИ УРАЛ"
5036065113%772501001%1057746555811%2005-04-01%2005-04-01%Действующее%24353545787%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "РОССЕТИ МОСКОВСКИЙ РЕГИОН"
7715995942%770701001%1147746296532%2014-03-13%2014-03-13%Действующее%792267000%АКЦИОНЕРНОЕ ОБЩЕСТВО "ИЗДАТЕЛЬСТВО "ПРОСВЕЩЕНИЕ"
2723088770%254001001%1072721001660%2007-02-01%2007-02-01%Действующее%17223107804%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "ДАЛЬНЕВОСТОЧНАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ"
7725104641%504301001%1027739058258%2002-08-12%1999-10-11%Действующее%100000%АКЦИОНЕРНОЕ ОБЩЕСТВО "ДОРОЖНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ "АВТОБАН"
7534018889%753401001%1047550031242%2004-12-07%2004-12-07%Действующее%1357945609.11%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "ТЕРРИТОРИАЛЬНАЯ ГЕНЕРИРУЮЩАЯ КОМПАНИЯ № 14"
7704863782%770401001%1147746527279%2014-05-08%2014-05-08%Действующее%25000500000%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ВНЕШНЕЭКОНОМИЧЕСКОЕ ОБЪЕДИНЕНИЕ "ТЕХНОПРОМЭКСПОРТ"
8602060185%860201001%1028600587399%2002-10-14%1996-12-26%Действующее%27373895100%АКЦИОНЕРНОЕ ОБЩЕСТВО "РОССЕТИ ТЮМЕНЬ"
3801079671%380501001%1063801003617%2006-01-24%2006-01-24%Действующее%128312236493%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ТРАНСНЕФТЬ - ВОСТОК"
5610255506%561001001%1245600012570%2024-12-25%2024-12-25%Действующее%2832221000%АКЦИОНЕРНОЕ ОБЩЕСТВО "ОРЕНБУРГРЕМДОРСТРОЙ"
1433000147%143301001%1021400967092%2002-07-17%1992-08-13%Действующее%3682482815%АКЦИОНЕРНАЯ КОМПАНИЯ "АЛРОСА" (ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)
7730259560%773001001%1207700377972%2020-10-12%2020-10-12%Действующее%39510170%АКЦИОНЕРНОЕ ОБЩЕСТВО "ДОРОГИ И МОСТЫ"
5003028028%772801001%1025000653920%2002-10-18%1999-06-30%Действующее%32105149283.34%ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ГАЗПРОМ ТРАНСГАЗ МОСКВА"
6901067107%770501001%1046900099498%2004-12-17%2004-12-17%Действующее%4221794146.8%ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО "РОССЕТИ ЦЕНТР"
7703801737%770701001%5137746130902%2013-11-28%2013-11-28%Действующее%3243957000%АКЦИОНЕРНОЕ ОБЩЕСТВО "НАЦИОНАЛЬНАЯ ИММУНОБИОЛОГИЧЕСКАЯ КОМПАНИЯ"
